Month,CountyFIPS,CountyName,Nielsen HH Rank,Hotness Rank Within CBSA,CBSACode,CBSATitle,Hotness Rank ,Hotness Rank M/M,Hotness Rank Y/Y,Hotness Score,Supply Score,Demand Score,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,Median DOM (vs US),Median DOM (vs CBSA),Views Per Property M/M,Views Per Property Y/Y,Views Per Property  (vs US),Views Per Property  (vs CBSA),Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Median Listing Price  (vs US),Median Listing Price  (vs CBSA),Quality Flag
201812,48397,"Rockwall, TX",710,12,19100,"Dallas-Fort Worth-Arlington, TX",300,-17,-247,65.715716,51.0510510510511,80.3803803803804,81.00,9.00,0.1250,19.00,0.3065,1.00,16.00,-0.0227,-0.0753,1.4098,0.8600,350000.000000,-0.0169,0.0000,1.2111,1.0523,0
201812,27169,"Winona, MN",954,1,49100,"Winona, MN",657,-119,17,37.687688,33.5335335335335,41.8418418418418,93.00,15.00,0.1923,-21.00,-0.1842,13.00,0.00,-0.1094,0.0364,0.9344,1.0000,159900.000000,-0.0589,0.0699,0.5533,1.0000,0
201812,26149,"St. Joseph, MI",863,1,44780,"Sturgis, MI",462,17,269,52.902903,69.2692692692693,36.5365365365365,72.00,4.00,0.0588,-21.00,-0.2258,-8.00,0.00,-0.0769,0.4595,0.8852,1.0000,164900.000000,-0.0576,-0.0435,0.5706,1.0000,0
201812,51015,"Augusta, VA",733,1,44420,"Staunton-Waynesboro, VA",626,-3,27,40.04004,7.50750750750751,72.5725725725726,121.00,13.25,0.1230,12.50,0.1152,41.00,14.50,0.0000,0.4364,1.2951,0.9294,269450.000000,-0.0453,0.0826,0.9324,1.1169,0
201812,48451,"Tom Green, TX",524,1,41660,"San Angelo, TX",533,-31,-57,47.447447,47.3473473473473,47.5475475475475,83.00,10.00,0.1370,8.00,0.1067,3.00,-1.00,-0.0323,0.3333,0.9836,1.0169,219900.000000,0.0113,0.1023,0.7609,1.0000,0
201812,42017,"Bucks, PA",105,3,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",172,-18,133,76.776777,53.953953953954,99.5995995995996,79.00,10.50,0.1533,-15.00,-0.1596,-1.00,3.00,-0.0065,0.3874,2.5246,1.4951,417500.000000,-0.0105,0.0571,1.4446,1.6700,0
201812,39157,"Tuscarawas, OH",614,1,35420,"New Philadelphia-Dover, OH",225,-34,320,73.023023,78.1781781781782,67.8678678678679,67.00,11.00,0.1964,-18.00,-0.2118,-13.00,-1.50,-0.0196,0.5625,1.2295,1.0135,134900.000000,-0.0357,0.0385,0.4668,1.0000,0
201812,12019,"Clay, FL",342,2,27260,"Jacksonville, FL",426,64,-118,55.705706,65.7657657657658,45.6456456456456,73.50,5.00,0.0730,4.50,0.0652,-6.50,-3.50,0.0087,0.0545,0.9508,0.9667,253500.000000,0.0000,-0.0246,0.8772,0.8478,0
201812,08001,"Adams, CO",153,6,19740,"Denver-Aurora-Lakewood, CO",366,25,-353,59.90991,96.4964964964965,23.3233233233233,54.00,11.75,0.2781,7.00,0.1489,-26.00,-5.00,0.0227,-0.5545,0.7377,0.7258,389900.000000,0.0127,-0.0826,1.3491,0.8665,0
201812,35015,"Eddy, NM",892,1,16100,"Carlsbad-Artesia, NM",470,40,334,52.402402,60.8608608608609,43.9439439439439,75.00,10.50,0.1628,-27.00,-0.2647,-5.00,0.00,0.1154,0.5263,0.9508,1.0000,228000.000000,0.0022,0.2737,0.7889,1.0000,0
201812,26017,"Bay, MI",536,1,13020,"Bay City, MI",317,97,247,64.714715,78.1781781781782,51.2512512512512,67.00,1.50,0.0229,-13.50,-0.1677,-13.00,0.00,-0.0080,0.4762,1.0164,1.0000,89900.000000,-0.0908,0.0112,0.3111,1.0000,0
201812,50011,"Franklin, VT",958,2,15540,"Burlington-South Burlington, VT",978,-15,-10,4.354354,3.4034034034034,5.30530530530531,136.00,21.50,0.1878,4.00,0.0303,56.00,18.00,-0.0625,0.1111,0.4918,0.5556,249000.000000,0.0163,0.1608,0.8616,0.8058,0
201812,42025,"Carbon, PA",782,4,10900,"Allentown-Bethlehem-Easton, PA-NJ",875,-6,-17,17.517518,9.60960960960961,25.4254254254254,118.00,13.00,0.1238,9.00,0.0826,38.00,37.00,0.0000,0.3056,0.7705,0.6912,159000.000000,-0.0266,0.0258,0.5502,0.7227,0
201812,12053,"Hernando, FL",344,1,45300,"Tampa-St. Petersburg-Clearwater, FL",54,22,8,88.538539,91.7917917917918,85.2852852852853,59.00,4.50,0.0826,1.00,0.0172,-21.00,-3.00,-0.0319,0.1519,1.4918,1.0460,204900.000000,0.0245,0.0508,0.7090,0.7884,0
201812,45019,"Charleston, SC",161,3,16700,"Charleston-North Charleston, SC",829,-8,-196,22.172172,25.025025025025,19.3193193193193,100.00,12.50,0.1429,9.00,0.0989,20.00,14.00,0.0000,-0.0455,0.6885,0.9333,469000.000000,0.0029,-0.0409,1.6228,1.2857,0
201812,34017,"Hudson, NJ",93,11,35620,"New York-Newark-Jersey City, NY-NJ-PA",490,-26,-137,51.201201,87.6876876876877,14.7147147147147,62.00,12.00,0.2400,0.00,0.0000,-18.00,-22.00,-0.0256,-0.1364,0.6230,0.7451,539999.000000,-0.0180,0.0822,1.8685,1.0288,0
201812,13103,"Effingham, GA",952,2,42340,"Savannah, GA",614,64,90,41.291291,52.2522522522522,30.3303303303303,80.00,6.75,0.0922,-7.00,-0.0805,0.00,-7.00,0.0989,0.3889,0.8197,0.9434,229790.000000,0.0409,0.0450,0.7951,0.8841,0
201812,06033,"Lake, CA",777,1,17340,"Clearlake, CA",827,-19,-125,22.572573,38.8388388388388,6.30630630630631,89.00,7.75,0.0954,2.00,0.0230,9.00,0.00,-0.1268,-0.1389,0.5082,1.0000,319450.000000,0.0101,0.0141,1.1054,1.0000,0
201812,51087,"Henrico, VA",197,2,40060,"Richmond, VA",115,7,54,82.282282,94.0940940940941,70.4704704704705,58.00,6.00,0.1154,-8.50,-0.1278,-22.00,-5.00,-0.0559,0.1692,1.2459,1.1014,335337.500000,0.0012,0.0010,1.1603,1.1180,0
201812,48303,"Lubbock, TX",228,1,31180,"Lubbock, TX",196,8,-35,75.275275,88.8888888888889,61.6616616616617,61.00,11.75,0.2386,3.00,0.0517,-19.00,0.00,0.0526,0.1667,1.1475,1.0145,215500.000000,-0.0115,-0.0416,0.7457,1.0023,0
201812,15003,"Honolulu, HI",63,1,46520,"Urban Honolulu, HI",619,52,-134,40.590591,69.2692692692693,11.9119119119119,72.00,6.00,0.0909,4.00,0.0588,-8.00,0.00,0.0000,-0.0278,0.5738,1.0000,699000.000000,0.0011,0.0000,2.4187,1.0000,0
201812,26099,"Macomb, MI",58,2,19820,"Detroit-Warren-Dearborn, MI",35,-4,-2,90.09009,97.0970970970971,83.0830830830831,53.00,9.50,0.2184,-5.00,-0.0862,-27.00,-6.00,-0.0168,-0.0833,1.4426,0.9565,207900.000000,-0.0095,0.0667,0.7194,0.9450,0
201812,48221,"Hood, TX",879,5,19100,"Dallas-Fort Worth-Arlington, TX",68,16,-3,87.087087,83.5835835835836,90.5905905905906,65.00,6.50,0.1111,-2.00,-0.0299,-15.00,0.00,-0.0239,0.0625,1.6721,1.0200,279200.000000,-0.0050,-0.0662,0.9661,0.8395,0
201812,47119,"Maury, TN",649,8,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",239,-18,-161,71.921922,93.8938938938939,49.94994994995,58.50,12.50,0.2717,15.50,0.3605,-21.50,6.50,-0.0394,-0.0896,1.0000,0.7176,299900.000000,0.0000,0.0166,1.0377,0.8571,0
201812,55055,"Jefferson, WI",669,1,48020,"Watertown-Fort Atkinson, WI",450,84,141,53.553554,32.3323323323323,74.7747747747748,94.00,8.50,0.0994,-8.00,-0.0784,14.00,0.00,0.1329,0.3966,1.3279,1.0000,259000.000000,0.0000,0.0423,0.8962,1.0000,0
201812,26117,"Montcalm, MI",853,4,24340,"Grand Rapids-Wyoming, MI",671,-184,-53,36.836837,47.3473473473473,26.3263263263263,83.00,18.00,0.2769,0.00,0.0000,3.00,16.00,-0.1193,0.1429,0.7869,0.6154,144900.000000,-0.0206,0.0357,0.5014,0.5177,0
201812,28073,"Lamar, MS",832,2,25620,"Hattiesburg, MS",758,-37,-133,29.97998,35.9359359359359,24.024024024024,91.00,9.50,0.1166,1.00,0.0111,11.00,0.50,-0.0707,0.0222,0.7541,0.8679,219000.000000,-0.0027,0.0431,0.7578,1.2170,0
201812,13215,"Muscogee, GA",317,2,17980,"Columbus, GA-AL",953,-15,-72,7.757758,8.80880880880881,6.70670670670671,120.00,18.50,0.1823,20.00,0.2000,40.00,9.00,0.0690,0.2400,0.5082,0.9688,145000.000000,0.0070,0.0021,0.5017,0.8638,0
201812,37107,"Lenoir, NC",843,1,28820,"Kinston, NC",952,-11,26,7.857858,1.5015015015015,14.2142142142142,146.00,6.00,0.0429,17.00,0.1318,66.00,0.00,-0.0732,0.7273,0.6230,1.0000,119900.000000,-0.0400,0.0000,0.4149,1.0000,0
201812,17141,"Ogle, IL",929,1,40300,"Rochelle, IL",515,-29,50,48.898899,36.8368368368368,60.960960960961,90.00,15.50,0.2081,-5.00,-0.0526,10.00,0.00,0.0526,0.2727,1.1475,1.0000,167250.000000,-0.0186,0.1542,0.5787,1.0000,0
201812,39095,"Lucas, OH",144,1,45780,"Toledo, OH",231,14,123,72.522523,74.1741741741742,70.8708708708709,69.00,7.50,0.1220,-4.00,-0.0548,-11.00,-2.00,-0.0130,0.3818,1.2459,0.9500,118500.000000,-0.0117,0.1211,0.4100,0.8784,0
201812,06065,"Riverside, CA",15,2,40140,"Riverside-San Bernardino-Ontario, CA",367,15,-117,59.85986,91.7917917917918,27.9279279279279,59.00,9.50,0.1919,5.00,0.0926,-21.00,-2.00,-0.0204,-0.0204,0.7869,0.9600,417035.000000,-0.0069,0.0172,1.4430,1.0778,0
201812,08077,"Mesa, CO",421,1,24300,"Grand Junction, CO",337,-15,-82,63.563564,69.2692692692693,57.8578578578579,72.00,10.75,0.1755,2.00,0.0286,-8.00,0.00,0.0000,0.0984,1.0984,1.0000,319900.000000,0.0091,0.1466,1.1069,1.0000,0
201812,55111,"Sauk, WI",780,1,12660,"Baraboo, WI",696,33,178,34.184184,27.7277277277277,40.6406406406406,97.00,9.50,0.1086,-25.00,-0.2049,17.00,0.00,0.0370,0.4359,0.9180,1.0000,220000.000000,-0.0108,0.0002,0.7612,1.0000,0
201812,12091,"Okaloosa, FL",310,1,18880,"Crestview-Fort Walton Beach-Destin, FL",591,48,75,43.143143,23.2232232232232,63.0630630630631,101.00,8.00,0.0860,-10.00,-0.0901,21.00,-8.00,0.0597,0.3148,1.1639,1.2679,299999.500000,0.0003,0.0292,1.0381,0.8110,0
201812,24037,"St. Mary's, MD",582,1,15680,"California-Lexington Park, MD",688,13,-133,34.984985,52.2522522522522,17.7177177177177,80.00,4.50,0.0596,5.00,0.0667,0.00,0.00,-0.0989,0.0789,0.6721,1.0000,287000.000000,-0.0366,0.0123,0.9931,1.0000,0
201812,37135,"Orange, NC",447,2,20500,"Durham-Chapel Hill, NC",534,-42,-11,47.397397,19.9199199199199,74.8748748748749,103.00,18.50,0.2189,-1.00,-0.0096,23.00,21.00,0.0658,0.1912,1.3279,1.0000,390000.000000,-0.0231,0.0000,1.3495,1.1110,0
201812,39167,"Washington, OH",796,1,31930,"Marietta, OH",238,186,191,72.022022,56.3563563563564,87.6876876876877,78.00,-3.75,-0.0459,-11.50,-0.1285,-2.00,-1.00,0.1585,0.4394,1.5574,1.0106,159900.000000,-0.0002,0.0250,0.5533,0.9997,0
201812,19153,"Polk, IA",141,1,19780,"Des Moines-West Des Moines, IA",607,-39,-98,41.841842,43.7437437437437,39.9399399399399,86.00,12.00,0.1622,6.00,0.0750,6.00,-9.00,-0.0265,0.1702,0.9016,1.1224,269900.000000,-0.0133,-0.0004,0.9339,0.9643,0
201812,48037,"Bowie, TX",639,1,45500,"Texarkana, TX-AR",766,-35,21,29.62963,28.8288288288288,30.4304304304304,96.50,13.50,0.1627,-10.50,-0.0981,16.50,1.50,-0.0196,0.1905,0.8197,1.0000,159999.000000,-0.0569,0.1856,0.5536,1.0323,0
201812,40125,"Pottawatomie, OK",764,1,43060,"Shawnee, OK",691,-33,-27,34.734735,49.94994994995,19.5195195195195,82.00,9.50,0.1310,-4.50,-0.0520,2.00,0.00,-0.0652,0.1622,0.7049,1.0000,139950.000000,-0.0110,-0.0607,0.4843,1.0000,0
201812,42015,"Bradford, PA",816,1,42380,"Sayre, PA",940,5,19,9.009009,2.7027027027027,15.3153153153153,138.00,9.50,0.0739,-8.00,-0.0548,58.00,0.00,0.0130,0.3000,0.6393,1.0000,151500.000000,0.0103,0.0521,0.5242,1.0000,0
201812,51153,"Prince William, VA",180,4,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",143,32,-26,79.279279,95.5955955955956,62.962962962963,55.00,8.50,0.1828,1.00,0.0185,-25.00,-9.00,0.0290,0.1270,1.1639,1.0758,399925.000000,0.0003,0.0001,1.3838,0.9523,0
201812,12009,"Brevard, FL",103,1,37340,"Palm Bay-Melbourne-Titusville, FL",283,61,-94,66.866867,78.1781781781782,55.5555555555556,67.00,2.00,0.0308,4.00,0.0635,-13.00,0.00,-0.0580,0.0833,1.0656,1.0000,268000.000000,-0.0021,0.0308,0.9273,1.0000,0
201812,44007,"Providence, RI",100,2,39300,"Providence-Warwick, RI-MA",109,28,28,82.482482,95.5955955955956,69.3693693693694,55.00,7.50,0.1579,-8.00,-0.1270,-25.00,-12.00,0.0204,0.1364,1.2295,0.9036,260000.000000,-0.0189,0.0404,0.8997,0.7670,0
201812,37021,"Buncombe, NC",241,1,11700,"Asheville, NC",519,-51,-168,48.698699,23.2232232232232,74.1741741741742,101.00,14.50,0.1676,18.00,0.2169,21.00,-7.00,-0.0123,0.1594,1.3115,1.0667,398000.000000,-0.0025,0.0613,1.3772,1.0616,0
201812,48409,"San Patricio, TX",840,2,18580,"Corpus Christi, TX",847,-20,-14,20.32032,16.7167167167167,23.9239239239239,108.00,16.00,0.1739,-4.00,-0.0357,28.00,6.00,0.0110,0.1500,0.7541,0.8214,209700.000000,-0.0013,-0.0823,0.7256,0.8756,0
201812,36009,"Cattaraugus, NY",682,1,36460,"Olean, NY",977,9,6,4.354354,0.800800800800801,7.90790790790791,152.00,16.50,0.1218,10.00,0.0704,72.00,-1.50,0.0492,0.3913,0.5246,1.0000,119350.000000,-0.0038,-0.0054,0.4130,0.9954,0
201812,19163,"Scott, IA",360,1,19340,"Davenport-Moline-Rock Island, IA-IL",141,71,130,79.329329,81.2812812812813,77.3773773773774,66.00,6.00,0.1000,-3.00,-0.0435,-14.00,-1.00,0.0375,0.4310,1.3607,1.1857,229900.000000,-0.0937,-0.0612,0.7955,1.5430,0
201812,12017,"Citrus, FL",399,1,26140,"Homosassa Springs, FL",508,75,-76,49.54955,52.2522522522522,46.8468468468468,80.00,3.50,0.0458,7.00,0.0959,0.00,0.00,0.0261,0.2826,0.9672,1.0000,220000.000000,-0.0393,0.1055,0.7612,1.0000,0
201812,17163,"St. Clair, IL",255,7,41180,"St. Louis, MO-IL",700,-21,-148,34.034034,43.7437437437437,24.3243243243243,86.00,10.50,0.1391,5.00,0.0617,6.00,8.00,-0.0515,0.0455,0.7541,0.6389,160000.000000,0.0006,0.1429,0.5536,0.8004,0
201812,35013,"Dona Ana, NM",319,1,29740,"Las Cruces, NM",859,4,-46,18.918919,21.2212212212212,16.6166166166166,102.00,9.00,0.0968,2.00,0.0200,22.00,3.00,0.0000,0.1429,0.6557,0.9756,200000.000000,-0.0072,-0.0382,0.6920,0.9855,0
201812,17177,"Stephenson, IL",959,1,23300,"Freeport, IL",709,-19,-64,33.483483,26.8268268268268,40.1401401401401,98.50,6.50,0.0707,10.50,0.1193,18.50,0.00,-0.0744,0.3333,0.9180,1.0000,105800.000000,-0.0691,0.0992,0.3661,1.0000,0
201812,13095,"Dougherty, GA",632,1,10500,"Albany, GA",993,1,-27,2.352352,1.7017017017017,3.003003003003,145.00,16.50,0.1284,29.00,0.2500,65.00,22.00,0.0833,0.3684,0.4262,0.9286,90000.000000,-0.1080,-0.1781,0.3114,0.7563,0
201812,06109,"Tuolumne, CA",890,1,43760,"Sonora, CA",623,-54,-154,40.49049,23.2232232232232,57.7577577577578,101.00,10.50,0.1160,2.00,0.0202,21.00,3.00,-0.0759,-0.0290,1.0984,1.0000,325000.000000,-0.0211,0.0518,1.1246,0.9962,0
201812,12055,"Highlands, FL",543,1,42700,"Sebring, FL",572,39,-85,44.144144,47.3473473473473,40.9409409409409,83.00,3.00,0.0375,8.00,0.1067,3.00,0.00,-0.0427,0.2727,0.9180,1.0000,179900.000000,0.0000,0.0903,0.6225,1.0000,0
201812,08123,"Weld, CO",257,1,24540,"Greeley, CO",406,10,-152,57.457457,88.8888888888889,26.026026026026,61.00,10.00,0.1961,1.00,0.0167,-19.00,0.00,0.0108,-0.0962,0.7705,1.0000,390000.000000,-0.0001,0.0100,1.3495,1.0000,0
201812,17077,"Jackson, IL",810,2,16060,"Carbondale-Marion, IL",971,9,17,5.705706,10.6106106106106,0.800800800800801,116.50,4.00,0.0356,-13.50,-0.1038,36.50,9.50,-0.0233,0.1667,0.3443,0.7500,99900.000000,-0.0182,-0.1080,0.3457,0.8466,0
201812,53009,"Clallam, WA",670,1,38820,"Port Angeles, WA",502,-101,-34,50.3003,28.9289289289289,71.6716716716717,96.00,20.00,0.2632,-1.00,-0.0103,16.00,0.00,-0.0189,0.1471,1.2787,1.0000,374475.000000,0.0001,0.2083,1.2958,1.0000,0
201812,26077,"Kalamazoo, MI",249,1,28020,"Kalamazoo-Portage, MI",64,18,74,87.287287,90.2902902902903,84.2842842842843,60.00,8.50,0.1650,-7.00,-0.1045,-20.00,-15.00,0.0405,0.2500,1.4754,1.2162,228000.000000,0.0133,0.1544,0.7889,0.9665,0
201812,32003,"Clark, NV",13,1,29820,"Las Vegas-Henderson-Paradise, NV",149,-11,-66,78.778779,95.5955955955956,61.961961961962,55.00,10.50,0.2360,-3.00,-0.0517,-25.00,0.00,-0.0141,-0.0278,1.1475,1.0000,320000.000000,0.0000,0.1038,1.1073,1.0003,0
201812,54061,"Monongalia, WV",535,1,34060,"Morgantown, WV",676,84,142,36.286286,23.023023023023,49.5495495495495,101.50,6.50,0.0684,-9.50,-0.0856,21.50,-7.50,0.0893,0.4878,1.0000,1.0339,255999.000000,0.0039,0.1135,0.8858,1.0975,0
201812,42041,"Cumberland, PA",261,1,25420,"Harrisburg-Carlisle, PA",252,-38,90,70.770771,45.945945945946,95.5955955955956,85.50,12.50,0.1712,-5.50,-0.0604,5.50,-3.50,-0.0298,0.3571,1.8689,1.1068,249900.000000,0.0417,0.0689,0.8647,1.1516,0
201812,40101,"Muskogee, OK",776,1,34780,"Muskogee, OK",699,-35,-26,34.134134,53.953953953954,14.3143143143143,79.00,9.75,0.1408,-4.00,-0.0482,-1.00,1.50,-0.0952,0.0857,0.6230,1.0000,119000.000000,-0.0061,0.0352,0.4118,1.0171,0
201812,51059,"Fairfax, VA",39,5,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",161,33,1,77.827828,86.1861861861862,69.4694694694695,64.00,14.50,0.2929,4.00,0.0667,-16.00,0.00,0.0949,0.2295,1.2295,1.1364,614900.000000,0.0249,0.0511,2.1277,1.4641,0
201812,34031,"Passaic, NJ",155,5,35620,"New York-Newark-Jersey City, NY-NJ-PA",275,7,165,67.967968,74.1741741741742,61.7617617617618,69.00,8.00,0.1311,-8.00,-0.1039,-11.00,-15.00,-0.0210,0.3725,1.1475,1.3725,349900.000000,-0.0003,0.0606,1.2107,0.6666,0
201812,39045,"Fairfield, OH",436,3,18140,"Columbus, OH",22,30,22,92.692693,91.7917917917918,93.5935935935936,59.00,5.00,0.0926,-4.00,-0.0635,-21.00,0.00,0.0490,0.0190,1.7541,0.9224,229900.000000,-0.0004,0.1796,0.7955,1.0000,0
201812,06079,"San Luis Obispo, CA",244,1,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",262,-2,-48,69.91992,66.5665665665666,73.2732732732733,73.00,5.50,0.0815,-4.00,-0.0519,-7.00,0.00,-0.0651,-0.0247,1.2951,1.0000,683000.000000,-0.0229,-0.0514,2.3633,1.0000,0
201812,24021,"Frederick, MD",285,9,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",315,-9,41,64.814815,81.2812812812813,48.3483483483483,66.00,8.00,0.1379,-7.00,-0.0959,-14.00,2.00,-0.0698,0.0909,0.9836,0.9091,375000.000000,-0.0131,0.0163,1.2976,0.8929,0
201812,37167,"Stanly, NC",848,1,10620,"Albemarle, NC",822,8,-7,22.822823,7.10710710710711,38.5385385385385,122.50,7.25,0.0629,6.50,0.0560,42.50,1.50,0.0000,0.2791,0.9016,0.9821,269250.000000,-0.0206,-0.0116,0.9317,1.0000,0
201812,48183,"Gregg, TX",510,1,30980,"Longview, TX",549,75,209,45.945946,27.7277277277277,64.1641641641642,97.00,2.25,0.0237,-17.00,-0.1491,17.00,-6.00,0.0213,0.5652,1.1803,1.1250,199000.000000,-0.0013,0.0153,0.6886,1.0476,0
201812,05145,"White, AR",724,1,42620,"Searcy, AR",897,-6,-141,14.664665,19.9199199199199,9.40940940940941,103.00,12.50,0.1381,19.00,0.2262,23.00,-1.00,0.1525,0.3077,0.5574,1.0303,139900.000000,-0.0074,0.0000,0.4841,1.0007,0
201812,21117,"Kenton, KY",388,4,17140,"Cincinnati, OH-KY-IN",102,14,82,83.383383,91.7917917917918,74.974974974975,59.00,6.50,0.1238,-10.00,-0.1449,-21.00,-4.00,-0.0122,0.1739,1.3279,1.0000,178500.000000,-0.0216,0.1527,0.6176,0.7645,0
201812,22005,"Ascension, LA",545,2,12940,"Baton Rouge, LA",744,2,-295,30.780781,28.9289289289289,32.6326326326326,96.00,8.50,0.0971,14.00,0.1707,16.00,2.00,0.0000,-0.0893,0.8361,1.1087,274900.000000,-0.0002,0.0254,0.9512,1.1545,0
201812,26103,"Marquette, MI",743,1,32100,"Marquette, MI",938,-19,0,9.159159,2.8028028028028,15.5155155155155,137.00,22.50,0.1965,-17.00,-0.1104,57.00,0.00,-0.0602,0.1143,0.6393,1.0000,185000.000000,0.0005,0.1114,0.6401,1.0000,0
201812,37027,"Caldwell, NC",671,2,25860,"Hickory-Lenoir-Morganton, NC",518,26,25,48.748749,14.3143143143143,83.1831831831832,110.50,4.00,0.0376,-0.50,-0.0045,30.50,7.50,0.0056,0.2535,1.4590,0.9674,175450.000000,0.0175,0.0354,0.6071,0.7979,0
201812,53045,"Mason, WA",834,1,43220,"Shelton, WA",723,-32,30,32.232232,43.7437437437437,20.7207207207207,86.00,12.50,0.1701,-9.00,-0.0947,6.00,0.00,0.0115,0.1892,0.7213,1.0000,305000.000000,0.0201,0.2205,1.0554,1.0000,0
201812,27025,"Chisago, MN",945,6,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",401,-36,29,57.707708,60.8608608608609,54.5545545545546,75.00,14.25,0.2346,3.00,0.0417,-5.00,10.00,0.0484,0.4130,1.0656,0.9028,309900.000000,0.0333,0.0333,1.0723,0.9117,0
201812,39103,"Medina, OH",368,1,17460,"Cleveland-Elyria, OH",93,31,-22,84.284284,69.2692692692693,99.2992992992993,72.00,6.00,0.0909,3.00,0.0435,-8.00,-1.00,-0.0256,0.3451,2.4918,1.5200,259900.000000,0.0400,0.0438,0.8993,1.5288,0
201812,50007,"Chittenden, VT",387,1,15540,"Burlington-South Burlington, VT",528,-29,-31,48.198198,27.7277277277277,68.6686686686687,97.00,9.50,0.1086,-3.00,-0.0300,17.00,-21.00,-0.0385,0.1194,1.2295,1.3889,366000.000000,-0.0237,-0.0240,1.2664,1.1845,0
201812,30063,"Missoula, MT",490,1,33540,"Missoula, MT",742,-24,-58,30.930931,16.7167167167167,45.1451451451451,108.00,14.00,0.1489,-2.00,-0.0182,28.00,0.00,-0.0169,0.1154,0.9508,1.0000,379900.000000,0.0084,0.0241,1.3145,1.0000,0
201812,29047,"Clay, MO",275,1,28140,"Kansas City, MO-KS",87,-48,-26,85.135135,78.1781781781782,92.0920920920921,67.00,13.75,0.2582,2.00,0.0308,-13.00,-9.00,0.0000,0.1304,1.7049,1.1954,269950.000000,0.0187,0.0588,0.9341,0.9676,0
201812,28105,"Oktibbeha, MS",944,1,44260,"Starkville, MS",942,6,-83,8.758759,2.4024024024024,15.1151151151151,139.00,10.00,0.0775,-5.00,-0.0347,59.00,0.00,0.0130,-0.1136,0.6393,1.0000,249900.000000,0.0221,0.0128,0.8647,1.0000,0
201812,08035,"Douglas, CO",221,5,19740,"Denver-Aurora-Lakewood, CO",352,-49,-217,61.311311,63.3633633633634,59.2592592592593,74.00,15.00,0.2542,0.00,0.0000,-6.00,15.00,0.0226,-0.2917,1.1148,1.0968,540000.000000,0.0189,-0.1691,1.8685,1.2001,0
201812,36071,"Orange, NY",205,16,35620,"New York-Newark-Jersey City, NY-NJ-PA",649,-34,-57,38.438438,19.9199199199199,56.956956956957,103.00,12.00,0.1319,1.00,0.0098,23.00,19.00,-0.0435,0.1579,1.0820,1.2941,306200.000000,0.0210,0.1135,1.0595,0.5833,0
201812,26049,"Genesee, MI",162,1,22420,"Flint, MI",170,27,57,76.926927,76.0760760760761,77.7777777777778,68.00,9.00,0.1525,-9.00,-0.1169,-12.00,0.00,0.0375,0.0641,1.3607,1.0000,149900.000000,-0.0625,-0.0295,0.5187,1.0000,0
201812,04019,"Pima, AZ",43,1,46060,"Tucson, AZ",221,20,157,73.073073,91.7917917917918,54.3543543543543,59.00,6.00,0.1132,-6.00,-0.0923,-21.00,0.00,-0.0303,0.4884,1.0492,1.0000,279900.000000,-0.0002,0.0765,0.9685,1.0032,0
201812,48181,"Grayson, TX",495,1,43300,"Sherman-Denison, TX",120,38,26,81.731732,72.0720720720721,91.3913913913914,71.50,8.75,0.1394,-1.50,-0.0205,-8.50,0.00,0.0619,0.1839,1.6885,1.0000,234950.000000,-0.0391,0.0706,0.8130,1.0000,0
201812,37161,"Rutherford, NC",766,1,22580,"Forest City, NC",811,-8,-38,24.274274,5.60560560560561,42.9429429429429,125.50,12.50,0.1106,2.50,0.0203,45.50,0.00,-0.0087,0.1633,0.9344,1.0000,279900.000000,0.0000,0.1427,0.9685,1.0000,0
201812,01071,"Jackson, AL",910,1,42460,"Scottsboro, AL",963,6,1,6.956957,10.7107107107107,3.2032032032032,116.00,9.00,0.0841,-6.00,-0.0492,36.00,0.00,0.0189,0.1250,0.4426,1.0000,172400.000000,-0.0213,0.0144,0.5965,1.0000,0
201812,05131,"Sebastian, AR",483,2,22900,"Fort Smith, AR-OK",749,82,-16,30.48048,35.3353353353353,25.6256256256256,92.50,-0.75,-0.0080,-4.50,-0.0464,12.50,-2.00,0.0330,0.1750,0.7705,1.0444,158000.000000,-0.0238,0.0330,0.5467,1.0569,0
201812,18089,"Lake, IN",139,2,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25,-1,52,91.941942,86.1861861861862,97.6976976976977,64.00,10.00,0.1852,-3.00,-0.0448,-16.00,-5.00,-0.0728,0.3297,1.9836,2.2000,189900.000000,-0.0142,0.0883,0.6571,0.6806,0
201812,06089,"Shasta, CA",349,1,39820,"Redding, CA",489,19,-118,51.251251,63.3633633633634,39.1391391391391,74.00,7.00,0.1045,-1.50,-0.0199,-6.00,-2.00,0.0092,-0.0179,0.9016,1.0000,329000.000000,-0.0089,0.0313,1.1384,1.0000,0
